,Id,Origem,Fonte,Não enviar e-mail,Não ligar,Convertido,Total de visitas,Tempo gasto no site,Páginas por visita,Última atividade,País,Área de Interesse,Como soube de nós,Ocupação,Tags,Qualidade do Lead,Perfil de Lead,Cidade,Última atividade notável
8706,583427,API Externa,ChatBot,Sim,Não,0,0.0,0,0.0,E-mail Descartado,,Programação,,Desempregado,Interessado em Fazer MBA em Tempo Integral,Com Certeza Não,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
8707,583421,Landing Page Submission,Google,Não,Não,0,7.0,600,2.33,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Tocando,Incerto,Lead em Potencial,Interior de SP,E-mail Aberto
8708,583407,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,327,2.0,E-mail Aberto,Brasil,Gerenciamento de Operações,,Desempregado,Já é Estudante,,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8709,583406,Landing Page Submission,Busca Orgânica,Não,Não,0,4.0,5,4.0,SMS enviado,Brasil,E-Business,,Desempregado,Não tem Interesse em Cursos Complementares,Com Certeza Não,Lead Encontrado,Região Metropolitana de SP,Modificação nos Dados Pessoais
8710,583405,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,99,3.0,Página Visitada no Site,Brasil,Gerenciamento de Projetos de TI,,,,,,Outra Região Metropolitana,Modificação nos Dados Pessoais
8711,583404,Landing Page Submission,Tráfego Direto,Não,Não,1,4.0,1070,4.0,SMS enviado,Brasil,E-COMMERCE,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Outra Região Metropolitana,SMS enviado
8712,583400,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
8713,583381,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Link do E-mail Clicado,,Marketing,,Desempregado,Interesse em Outros Cursos,Incerto,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
8714,583373,Landing Page Submission,Tráfego Direto,Não,Não,1,5.0,1578,5.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Caixa Postal,Com Certeza Não,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
8715,583368,Landing Page Submission,Busca Orgânica,Não,Não,0,8.0,193,8.0,SMS enviado,Brasil,E-COMMERCE,,Desempregado,Tocando,Incerto,Lead em Potencial,Interior de SP,SMS enviado
8716,583357,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,32,3.0,E-mail Aberto,Brasil,Gerência de Qualidade,,Desempregado,Será Revertido Após Ler o E-mail,Incerto,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8717,583340,Landing Page Submission,Tráfego Direto,Não,Não,0,1.0,446,1.0,Converteu como Lead,Brasil,E-COMMERCE,,Desempregado,Tocando,,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8718,583333,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,149,2.0,SMS enviado,Brasil,Negócios Internacionais,,Desempregado,Tocando,Incerto,Lead em Potencial,São Paulo,SMS enviado
8719,583307,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1368,1.5,Página Visitada no Site,Brasil,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
8720,583301,Landing Page Submission,Tráfego Direto,Não,Não,0,13.0,207,3.25,Link do E-mail Clicado,Brasil,Recursos Humanos,,Desempregado,Interesse em Outros Cursos,Incerto,Lead em Potencial,São Paulo,Link do E-mail Clicado
8721,583294,Landing Page Submission,Tráfego Direto,Não,Não,0,1.0,336,1.0,Converteu como Lead,,Gestão de Saúde,,Desempregado,Graduação em Andamento,,Lead em Potencial,Interior de SP,Modificação nos Dados Pessoais
8722,583285,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,823,2.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
8723,583270,API Externa,Busca Orgânica,Não,Não,0,2.0,228,2.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead em Potencial,Rio de Janeiro,E-mail Aberto
8724,583269,Landing Page Submission,Busca Orgânica,Não,Não,0,3.0,389,3.0,SMS enviado,,Recursos Humanos,,Desempregado,Desligado,Incerto,Lead em Potencial,Interior de SP,SMS enviado
8725,583251,API Externa,Google,Não,Não,0,1.0,1183,1.0,Converteu como Lead,Brasil,,,,,,,,Modificação nos Dados Pessoais
8726,583243,Landing Page Submission,Busca Orgânica,Não,Não,0,3.0,83,3.0,SMS enviado,Brasil,Gestão da Cadeia de Suprimentos,,,,,,São Paulo,Modificação nos Dados Pessoais
8727,583234,Landing Page Submission,Tráfego Direto,Sim,Não,0,5.0,131,1.25,Página Visitada no Site,Brasil,Gestão da Cadeia de Suprimentos,,Desempregado,Já é Estudante,Com Certeza Não,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
8728,583233,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,1019,2.0,SMS enviado,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,SMS enviado
8729,583217,Landing Page Submission,Tráfego Direto,Não,Não,1,7.0,229,3.5,Converteu como Lead,Brasil,Gestão de Saúde,,Estudante,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,Outra Região Metropolitana,Modificação nos Dados Pessoais
8730,583208,Landing Page Submission,Tráfego Direto,Não,Não,1,7.0,330,7.0,SMS enviado,Brasil,Negócios Internacionais,Conversa com Amigos,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,São Paulo,SMS enviado
8731,583178,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,89,3.0,SMS enviado,Brasil,Gestão da Cadeia de Suprimentos,Pesquisa Online,,,,,Guarulhos,Modificação nos Dados Pessoais
8732,583176,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Gestão de Saúde,,Outro,Será Revertido Após Ler o E-mail,Provavelmente Não,Outros Leads,Outras Cidades,E-mail Aberto
8733,583170,Landing Page Submission,Tráfego Direto,Sim,Não,0,1.0,167,1.0,E-mail Descartado,Brasil,,,,,,,,Modificação nos Dados Pessoais
8734,583169,Landing Page Submission,Google,Não,Não,1,2.0,100,2.0,E-mail Aberto,Brasil,Mídia e Publicidade,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
8735,583143,API Externa,Google,Não,Não,0,1.0,489,1.0,Converteu como Lead,Brasil,,,,,,,,Modificação nos Dados Pessoais
8736,583141,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Interesse em Outros Cursos,,Lead em Potencial,Rio de Janeiro,E-mail Aberto
8737,583138,Landing Page Submission,Tráfego Direto,Não,Não,0,4.0,304,1.33,Página Visitada no Site,Brasil,Marketing,Pesquisa Online,Desempregado,Já é Estudante,Com Certeza Não,Lead em Potencial,São Paulo,Página Visitada no Site
8738,583135,Landing Page Submission,Busca Orgânica,Não,Não,0,3.0,828,3.0,E-mail Aberto,Brasil,Marketing,,Desempregado,Graduação em Andamento,Incerto,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8739,583130,Landing Page Submission,Tráfego Direto,Não,Não,0,6.0,324,3.0,E-mail Aberto,Brasil,Administração de Empresas,,Desempregado,Tocando,Incerto,Lead em Potencial,Outras Cidades,E-mail Aberto
8740,583118,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Graduação em Andamento,Incerto,Lead em Potencial,Rio de Janeiro,E-mail Aberto
8741,583111,Landing Page Submission,Tráfego Direto,Não,Não,0,5.0,568,2.5,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",,Desempregado,Tocando,,Lead em Potencial,São Paulo,SMS enviado
8742,583105,API Externa,Google,Não,Não,1,2.0,39,2.0,SMS enviado,Brasil,,,,,,,,Modificação nos Dados Pessoais
8743,583104,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,SMS enviado
8744,583088,Landing Page Submission,Google,Não,Não,0,4.0,30,4.0,Conversa com Chatbot,Brasil,"Bancos, Investimentos e Seguros",Conversa com Amigos,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8745,583083,API Externa,Busca Orgânica,Não,Não,1,3.0,2253,3.0,E-mail Aberto,Brasil,Marketing,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
8746,583080,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Graduação em Andamento,Provavelmente Sim,Lead Encontrado,Rio de Janeiro,E-mail Aberto
8747,583075,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
8748,583069,Landing Page Submission,Google,Não,Não,1,2.0,1041,2.0,SMS enviado,Brasil,Finanças,Pesquisa Online,Desempregado,,,Lead em Potencial,Guarulhos,SMS enviado
8749,583055,Lead Add Form,Google Ads,Não,Não,1,1.0,145,1.0,E-mail Aberto,Brasil,E-COMMERCE,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
8750,583042,Landing Page Submission,Google,Não,Não,1,3.0,1111,1.5,SMS enviado,Brasil,Gerenciamento de Operações,Conversa com Amigos,,,,,Outras Cidades,Modificação nos Dados Pessoais
8751,583036,Landing Page Submission,Tráfego Direto,Não,Não,0,4.0,74,4.0,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",,Desempregado,Tocando,,Lead em Potencial,Outras Cidades,SMS enviado
8752,583035,Landing Page Submission,Google,Não,Não,0,7.0,397,7.0,Link do E-mail Clicado,Brasil,Viagens e Turismo,,Desempregado,Já é Estudante,,Lead em Potencial,São Paulo,Link do E-mail Clicado
8753,583030,API Externa,Google,Não,Não,0,2.0,250,2.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
8754,583025,API Externa,ChatBot,Sim,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Tocando,Incerto,Lead em Potencial,Rio de Janeiro,SMS enviado
8755,583015,Landing Page Submission,Busca Orgânica,Não,Não,0,2.0,330,2.0,Converteu como Lead,Brasil,Finanças,,Profissional CLT,Interesse em Outros Cursos,Incerto,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8756,583004,Landing Page Submission,Google,Não,Não,0,3.0,200,3.0,E-mail Aberto,Brasil,Marketing,Pesquisa Online,,,,,São Paulo,E-mail Aberto
8757,583002,Landing Page Submission,Tráfego Direto,Não,Não,1,5.0,439,1.67,E-mail Aberto,Brasil,Gestão da Cadeia de Suprimentos,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Não,Lead Encontrado,Interior de SP,E-mail Aberto
8758,582994,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,198,2.0,E-mail Aberto,Brasil,Marketing,,Desempregado,Interesse em Outros Cursos,,Lead em Potencial,Interior de SP,Modificação nos Dados Pessoais
8759,582991,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,,,Lead em Potencial,Rio de Janeiro,SMS enviado
8760,582988,API Externa,Busca Orgânica,Sim,Não,0,3.0,718,3.0,E-mail Descartado,Brasil,Programação,,Desempregado,Número Inválido,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
8761,582983,Landing Page Submission,Google,Sim,Não,1,4.0,321,4.0,SMS enviado,,Recursos Humanos,Outros,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,São Paulo,SMS enviado
8762,582963,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
8763,582955,Landing Page Submission,Outros,Não,Não,1,7.0,931,1.75,E-mail Aberto,Brasil,Recursos Humanos,Anúncios,,,,,São Paulo,E-mail Aberto
8764,582942,Landing Page Submission,Google,Não,Não,0,4.0,1029,4.0,SMS enviado,Brasil,Finanças,Indicação de Clientes,Desempregado,Tocando,Incerto,Lead em Potencial,São Paulo,SMS enviado
8765,582943,API Externa,Google,Não,Não,0,2.0,462,2.0,E-mail Aberto,Brasil,,,,,,,,E-mail Aberto
8766,582938,Landing Page Submission,Tráfego Direto,Não,Não,0,11.0,594,3.67,E-mail Aberto,Brasil,Gestão de Saúde,Pesquisa Online,Desempregado,Tocando,,Lead Encontrado,Outras Cidades,E-mail Aberto
8767,582936,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Tocando,Incerto,Lead em Potencial,Rio de Janeiro,SMS enviado
8768,582928,Landing Page Submission,Google,Não,Não,0,4.0,27,2.0,E-mail Aberto,Brasil,Administração de Empresas,Conversa com Amigos,Desempregado,Não Chamou,,Lead em Potencial,Guarulhos,E-mail Aberto
8769,582921,Landing Page Submission,Tráfego Direto,Sim,Não,0,2.0,488,2.0,SMS enviado,Brasil,Administração de Empresas,,Desempregado,Não Chamou,Com Certeza Não,Outros Leads,Outras Cidades,SMS enviado
8770,582917,API Externa,Google,Não,Não,0,2.0,126,1.0,Conversa com Chatbot,Brasil,,,,,,,,Modificação nos Dados Pessoais
8771,582904,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
8772,582896,Landing Page Submission,Tráfego Direto,Sim,Não,0,1.0,159,1.0,E-mail Descartado,Brasil,Gerenciamento de Projetos de TI,Indicação de Clientes,,,,,Guarulhos,Modificação nos Dados Pessoais
8773,582889,API Externa,Busca Orgânica,Não,Não,0,5.0,47,5.0,E-mail Aberto,Brasil,Programação,,Desempregado,Graduação em Andamento,Provavelmente Não,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
8774,582882,API Externa,ChatBot,Não,Não,0,3.0,16,1.0,SMS enviado,,,,,,,,,Modificação nos Dados Pessoais
8775,582875,Landing Page Submission,Busca Orgânica,Não,Não,0,3.0,1168,3.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Tocando,Provavelmente Sim,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8776,582872,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Fez Cursos em Outras Empresas,,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8777,582870,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Programação,,Desempregado,Interessado em Fazer MBA em Tempo Integral,,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
8778,582868,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Estudante,Caixa Postal,Com Certeza Não,Aluno de Outra Empresa,Rio de Janeiro,E-mail Aberto
8779,582863,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,15,2.0,E-mail Aberto,Brasil,Gerenciamento de Operações,,Desempregado,Tocando,,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
8780,582852,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,90,2.0,Conversa com Chatbot,Brasil,Negócios Internacionais,Indicação de Clientes,Desempregado,Já é Estudante,,Lead em Potencial,Interior de SP,Modificação nos Dados Pessoais
8781,582846,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,1566,2.0,E-mail Aberto,Brasil,Gerenciamento de Operações,,Desempregado,Tocando,Incerto,Lead em Potencial,Outra Região Metropolitana,E-mail Aberto
8782,582845,API Externa,Tráfego Direto,Não,Não,0,5.0,559,5.0,Conversa com Chatbot,Brasil,Finanças,,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
8783,582833,Landing Page Submission,Tráfego Direto,Não,Não,0,5.0,869,5.0,SMS enviado,Brasil,Gestão da Cadeia de Suprimentos,,,,,,São Paulo,SMS enviado
8784,582814,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
8785,582798,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1325,1.5,E-mail Aberto,Brasil,Administração de Empresas,Indicação de Clientes,Desempregado,,,Lead em Potencial,Interior de SP,E-mail Aberto
8786,582790,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,Link do E-mail Clicado,,Programação,,Desempregado,,,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
8787,582776,API Externa,Google,Não,Não,1,2.0,2170,1.0,SMS enviado,Brasil,Marketing,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,SMS enviado
8788,582777,Landing Page Submission,Google,Não,Não,0,6.0,1377,6.0,SMS enviado,Brasil,Gerenciamento de Operações,,Desempregado,Tocando,Incerto,Lead em Potencial,São Paulo,SMS enviado
8789,582775,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Conversa com Chatbot
8790,582756,Landing Page Submission,Google,Não,Não,1,4.0,1146,2.0,E-mail Aberto,Brasil,Gerenciamento de Projetos de TI,,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
8791,582755,Landing Page Submission,Google,Não,Não,1,5.0,5,2.5,E-mail Aberto,Brasil,Administração de Empresas,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,Outras Cidades,E-mail Aberto
8792,582751,Landing Page Submission,Google,Não,Não,0,7.0,130,1.4,E-mail Aberto,Brasil,Gestão da Cadeia de Suprimentos,Indicação de Clientes,Desempregado,Tocando,,Lead em Potencial,São Paulo,E-mail Aberto
8793,582750,Landing Page Submission,Google,Sim,Não,0,2.0,43,2.0,E-mail Descartado,Brasil,Gerência de Qualidade,,,,,,Outra Região Metropolitana,Modificação nos Dados Pessoais
8794,582746,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,245,2.0,SMS enviado,Brasil,Negócios Internacionais,,Desempregado,Tocando,Talvez,Lead em Potencial,Região Metropolitana de SP,SMS enviado
8795,582737,Landing Page Submission,Busca Orgânica,Não,Não,0,4.0,271,4.0,E-mail Aberto,Brasil,Viagens e Turismo,,Desempregado,Número Inválido,,Lead em Potencial,Outras Cidades,E-mail Aberto
8796,582736,Landing Page Submission,Tráfego Direto,Sim,Não,0,3.0,471,3.0,E-mail Descartado,Brasil,Gerenciamento de Projetos de TI,,Desempregado,Já é Estudante,Com Certeza Não,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
8797,582730,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
8798,582727,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,230,3.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8799,582721,Landing Page Submission,Google,Não,Não,0,4.0,18,4.0,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",Conversa com Amigos,,,,,São Paulo,Modificação nos Dados Pessoais
8800,582718,Landing Page Submission,Google,Não,Não,0,2.0,63,2.0,Furmulário Submetido no Site,Brasil,Marketing,Várias Fontes,Desempregado,Graduação em Andamento,,Lead em Potencial,Interior de SP,Modificação nos Dados Pessoais
8801,582709,Landing Page Submission,Busca Orgânica,Não,Não,1,6.0,1713,6.0,SMS enviado,Brasil,Negócios Internacionais,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,SMS enviado
8802,582700,Landing Page Submission,Google,Sim,Não,0,4.0,447,4.0,E-mail Descartado,Brasil,Gerenciamento de Projetos de TI,,Desempregado,Não tem Interesse em Cursos Complementares,Com Certeza Não,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
8803,582690,API Externa,ChatBot,Sim,Não,0,0.0,0,0.0,SMS enviado,,,,,,,,,Modificação nos Dados Pessoais
8804,582686,Landing Page Submission,Google,Não,Não,0,8.0,1361,2.67,SMS enviado,Brasil,Marketing,Várias Fontes,Desempregado,Ocupado,Incerto,Lead Encontrado,São Paulo,SMS enviado
8805,582683,Landing Page Submission,Google,Não,Não,1,3.0,1516,3.0,E-mail Aberto,Brasil,Negócios Internacionais,Conversa com Amigos,,,,,São Paulo,Modificação nos Dados Pessoais
8806,582678,API Externa,Google,Não,Não,0,2.0,239,1.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
8807,582675,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,325,3.0,E-mail Aberto,Brasil,Finanças,,Desempregado,Interesse em Outros Cursos,,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8808,582673,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Link do E-mail Clicado,,,,,,,,,Link do E-mail Clicado
8809,582665,API Externa,Google,Não,Não,0,3.0,312,1.0,E-mail Aberto,Brasil,,,,,,,,E-mail Aberto
8810,582654,Landing Page Submission,Google,Não,Não,0,5.0,1298,5.0,E-mail Aberto,Brasil,E-Business,Pesquisa Online,Desempregado,Interessado em Fazer MBA em Tempo Integral,,Lead em Potencial,São Paulo,E-mail Aberto
8811,582647,Landing Page Submission,Google,Não,Não,0,5.0,426,5.0,SMS enviado,Brasil,Recursos Humanos,Indicação de Clientes,,,,,São Paulo,Modificação nos Dados Pessoais
8812,582634,Landing Page Submission,Google,Não,Não,0,2.0,1124,2.0,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",Indicação de Clientes,Desempregado,Tocando,Talvez,Lead em Potencial,São Paulo,SMS enviado
8813,582628,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,69,2.0,SMS enviado,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,SMS enviado
8814,582621,Landing Page Submission,Tráfego Direto,Sim,Não,0,1.0,1465,1.0,E-mail Descartado,Brasil,Viagens e Turismo,,Desempregado,Não tem Interesse em Cursos Complementares,Com Certeza Não,Lead em Potencial,Outras Cidades,Modificação nos Dados Pessoais
8815,582619,Landing Page Submission,Google,Não,Não,0,3.0,663,3.0,E-mail Aberto,Brasil,Marketing,Outros,Desempregado,Tocando,,Lead em Potencial,Interior de SP,E-mail Aberto
8816,582614,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1372,3.0,E-mail Aberto,Brasil,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8817,582611,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,206,2.0,SMS enviado,Brasil,Gerenciamento de Operações,,,Caixa Postal,,,São Paulo,Modificação nos Dados Pessoais
8818,582607,API Externa,Google,Não,Não,1,3.0,1320,1.0,Conversa com Chatbot,Brasil,,,,,,,,Conversa com Chatbot
8819,582605,Landing Page Submission,Google,Não,Não,1,5.0,1464,5.0,E-mail Aberto,Brasil,Gerenciamento de Projetos de TI,Indicação de Clientes,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,E-mail Aberto
8820,582600,Landing Page Submission,Busca Orgânica,Sim,Não,0,7.0,176,7.0,SMS enviado,Brasil,Gerenciamento de Projetos de TI,,Desempregado,Tocando,,Lead em Potencial,São Paulo,SMS enviado
8821,582589,Landing Page Submission,Google,Não,Não,0,6.0,168,3.0,E-mail Aberto,Brasil,Finanças,Pesquisa Online,Desempregado,Interessado em Fazer MBA em Tempo Integral,Com Certeza Não,Outros Leads,São Paulo,E-mail Aberto
8822,582587,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Programação,,Desempregado,Já é Estudante,,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
8823,582579,Landing Page Submission,Tráfego Direto,Não,Não,1,4.0,1192,4.0,E-mail Aberto,Brasil,Administração de Empresas,,Desempregado,Será Revertido Após Ler o E-mail,Incerto,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
8824,582571,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,1094,2.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Não Chamou,Incerto,Lead em Potencial,São Paulo,E-mail Aberto
8825,582567,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Já é Estudante,Com Certeza Não,Aluno de Outra Empresa,Rio de Janeiro,E-mail Aberto
8826,582566,Landing Page Submission,Busca Orgânica,Não,Não,0,8.0,39,2.67,Página Visitada no Site,Brasil,E-Business,,Desempregado,Não tem Interesse em Cursos Complementares,Com Certeza Não,Lead em Potencial,Região Metropolitana de SP,Página Visitada no Site
8827,582560,Landing Page Submission,Busca Orgânica,Não,Não,0,23.0,194,11.5,E-mail Aberto,Brasil,Finanças,,Desempregado,Tocando,,Lead Encontrado,Guarulhos,E-mail Aberto
8828,582554,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,783,2.0,E-mail Aberto,Brasil,Administração de Empresas,,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Lead em Potencial,Guarulhos,E-mail Aberto
8829,582550,Landing Page Submission,Tráfego Direto,Não,Não,0,1.0,49,1.0,Converteu como Lead,Brasil,Marketing,,Estudante,Já é Estudante,Com Certeza Não,Aluno de Outra Empresa,São Paulo,Modificação nos Dados Pessoais
8830,582544,Landing Page Submission,Tráfego Direto,Sim,Não,0,4.0,883,4.0,E-mail Descartado,Brasil,Gerenciamento de Projetos de TI,,,,,,Outra Região Metropolitana,Modificação nos Dados Pessoais
8831,582543,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,138,2.0,Inacessível,Brasil,Finanças,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Interior de SP,Inacessível
8832,582525,Landing Page Submission,Busca Orgânica,Não,Não,0,8.0,327,2.67,SMS enviado,Brasil,Viagens e Turismo,,Desempregado,Número Errado,Incerto,Lead Encontrado,Outra Região Metropolitana,SMS enviado
8833,582517,Landing Page Submission,Google,Não,Não,0,5.0,46,5.0,E-mail Aberto,Brasil,Finanças,Conversa com Amigos,Desempregado,Interesse em Outros Cursos,,Lead em Potencial,Guarulhos,Modificação nos Dados Pessoais
8834,582504,API Externa,Busca Orgânica,Não,Não,0,7.0,1055,7.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead em Potencial,Rio de Janeiro,E-mail Aberto
8835,582498,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,271,3.0,E-mail Aberto,Brasil,Gestão de Hospitalidade,,Desempregado,Tocando,,Lead em Potencial,São Paulo,E-mail Aberto
8836,582488,API Externa,Busca Orgânica,Não,Não,0,4.0,1645,4.0,E-mail Aberto,Brasil,Gestão da Cadeia de Suprimentos,,Desempregado,Interesse em Outros Cursos,,Lead em Potencial,Outra Região Metropolitana,Modificação nos Dados Pessoais
8837,582472,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
